,ID,Reason for absence,Month of absence,Day of the week,Seasons,Transportation expense,Distance from Residence to Work,Service time,Age,Work load Average/day ,Hit target,Disciplinary failure,Education,Son,Social drinker,Social smoker,Pet,Weight,Height,Body mass index,Absenteeism_time_in_hours
10,0.24404343186730895,0.016055488938638746,0.26223965266443283,0.11238842257047124,0.0,0.23643194081491725,0.4304237460145707,0.16055488938638748,0.13051558750119233,0.08742498557535118,0.3785715286584294,0.0,0.0,0.44955369028188497,0.44955369028188497,0.0,0.0,0.07780736947186462,0.06811419549725524,0.09464288216460735,8.0
11,0.23605512394673014,0.17082936601408105,0.25365572529363545,0.21741919310883043,0.0,0.22869278089965867,0.4163346251020157,0.1552994236491646,0.12624340245028856,0.0845632912474834,0.36617969365697756,0.0,0.0,0.43483838621766085,0.43483838621766085,0.0,0.0,0.07526048992228739,0.0658846039723728,0.09154492341424439,8.0
12,0.02596078355311961,0.1784803869276973,0.2650163321047626,0.22715685608979658,0.0,0.10264124608501919,0.4446474629842826,0.2758333252518958,0.16120809141856532,0.08835066999245508,0.3825799681512363,0.0,0.0,0.0,0.45431371217959315,0.0,0.0,0.28831447119089565,0.0963695753108227,0.2869349761134272,8.0
13,0.02466965288543765,0.3546262602281662,0.25183603987217595,0.21585946274757944,0.0,0.0975364979822396,0.4225334164420703,0.262115061907775,0.15319058646602413,0.08395664778183505,0.36355277936434427,0.0,0.0,0.0,0.4317189254951589,0.0,0.0,0.2739754719488508,0.09157674177170029,0.2726645845232582,1.0
14,0.29994619489216506,0.22821993089621254,0.2662565860455813,0.4564398617924251,0.0,0.21638630484974225,0.19422972842230857,0.2445213545316563,0.20613413113206291,0.08876414362919982,0.38437040993046323,0.0,0.0,0.0,0.4564398617924251,0.0,0.0,0.09655458614839758,0.09682057674384766,0.09609260248261581,4.0
15,0.025547138525407156,0.3353061931459689,0.260793705780198,0.0,0.0,0.10100581620693384,0.43756269176495227,0.271438346832451,0.1586394892303509,0.08694293839365087,0.3764841466902107,0.0,0.0,0.0,0.4470749241946252,0.0,0.0,0.283720624969666,0.09483407482916284,0.282363110017658,8.0
16,0.08440043421951597,0.23210119410366892,0.3446351063963568,0.44310227965245885,0.0,0.15535931780407203,0.30168665848678045,0.2532013026585479,0.11434897539418289,0.11489383432037913,0.49751834908346254,0.0,0.0,0.2954015197683059,0.0,0.0,0.14770075988415296,0.14770075988415296,0.07161248964080137,0.18656938090629838,
17,0.4237499598226049,0.3807128545281216,0.3089843457039827,0.23173825927798705,0.0,0.22315536078620973,0.19722405044935068,0.21518552647241657,0.29901710874578974,0.0,0.26832851074293257,0.0,0.0,0.23173825927798705,0.0,0.0,0.05793456481949676,0.2673902991669081,0.028089485973089315,0.31711551269619276,8.0
18,0.2847710058108808,0.209390445449177,0.3908621648384638,0.29314662362884786,0.0,0.4603487719208574,0.13721756850712027,0.06281713363475311,0.018912685395409523,0.0,0.33943293262287677,0.0,0.1954310824192319,0.0,0.0,0.0,0.0,0.31569636390798994,0.33756277872412804,0.18514523597611438,8.0
19,0.027597434952146824,0.1897323652960094,0.3219700744417129,0.0,0.0,0.10911208078302492,0.4726794709888976,0.2932227463665599,0.17137116865446012,0.0,0.2796055909625404,0.0,0.0,0.0,0.4829551116625694,0.0,0.0,0.3064907439397075,0.10244502368599948,0.3050242810500438,2.0
20,0.11918777016964915,0.21520014058408876,0.3090053300694608,0.0,0.0,0.41715719559377207,0.4635079951041912,0.03310771393601366,0.014951870809812607,0.0,0.2683467340076899,0.0,0.0,0.1158769987760478,0.4635079951041912,0.0,0.2317539975520956,0.21392676697116514,0.12641127139205205,0.19516126109650156,8.0
21,0.21168095025962172,0.3899385925835137,0.25995906172234245,0.3899385925835137,0.0,0.20507881535873682,0.3733454609842152,0.1392637830655406,0.11320797849198778,0.0,0.22575392202203443,0.0,0.0,0.3899385925835137,0.3899385925835137,0.0,0.0,0.06748937179330038,0.05908160493689596,0.08209233528073973,1.0
22,0.1356779606750179,0.30527541151879023,0.3165819082417084,0.0,0.0,0.300752812829623,0.31321401560083917,0.20351694101252685,0.09191087658630243,0.0,0.2749263939993786,0.0,0.0,0.23743643118128133,0.47487286236256265,0.0,0.05935910779532033,0.31049379462167553,0.12951078064433516,0.2749263939993784,40.0
23,0.11237341688970126,0.39018547531146275,0.29133848823255887,0.0,0.0,0.3933069591139544,0.4370077323488383,0.031214838024917018,0.01409702362415606,0.0,0.25300447662301184,0.0,0.0,0.10925193308720957,0.4370077323488383,0.0,0.21850386617441914,0.20169587646869455,0.11918392700422852,0.18400325572582663,4.0
24,0.13097775826536445,0.3765610550129228,0.3056147692858504,0.1146055384821939,0.0,0.29033403082155784,0.30236354833600093,0.19646663739804668,0.08872686850234364,0.0,0.26540229964297557,0.0,0.0,0.2292110769643878,0.4584221539287756,0.0,0.05730276924109695,0.2997375621841994,0.12502422379875688,0.26540229964297535,8.0
25,0.35029005348182995,0.42276385765048446,0.2818425717669896,0.21138192882524223,0.0,0.06106589054951442,0.19788946528320547,0.07549354600901508,0.027275087590353814,0.0,0.2447580228502807,0.0,0.0,0.0,0.42276385765048446,0.42276385765048446,0.0,0.15447140952613847,0.2818425717669898,0.06675218805007652,7.0
26,0.1320079334157608,0.29701785018546184,0.30801851130344193,0.23101388347758145,0.0,0.2926175857382698,0.30474171863000105,0.19801190012364123,0.08942472908809601,0.0,0.26748975981614714,0.0,0.0,0.23101388347758145,0.4620277669551629,0.0,0.05775347086939536,0.3020950783937603,0.1260075728059534,0.2674897598161469,1.0
27,0.023711476720373655,0.34085247785537126,0.2766338950710259,0.41495084260653897,0.0,0.09374815332962547,0.4061221012744849,0.25193444015397004,0.1472406215700622,0.0,0.24023469835115432,0.0,0.0,0.0,0.41495084260653897,0.0,0.0,0.2633341885772266,0.08801987570441727,0.2620742163830772,4.0
28,0.026800018612359193,0.3015002093890409,0.3126668838108572,0.0,0.0,0.10595933284701273,0.4590215953818967,0.2847501977563164,0.16641947041545627,0.0,0.27152650436206044,0.0,0.0,0.0,0.46900032571628586,0.0,0.0,0.2976348220891814,0.09948491757618176,0.2962107320313384,8.0
29,0.01253816967938659,0.28210881778619823,0.2925572925190204,0.32912695408389797,0.0,0.19016224013736327,0.22408643682307947,0.17239983309156562,0.2972759585273917,0.0,0.2540629119244127,0.0,0.0,0.10970898469463267,0.0,0.43883593877853067,0.27427246173658165,0.2700528854021727,0.0,0.3233527969947067,2.0
30,0.0,0.42176040065761217,0.34229829618588814,0.38508558320912417,0.0,0.22249389252082727,0.06554648224836157,0.2383863134151721,0.1656282078318814,0.0,0.2972590466877452,0.0,0.3422982961858882,0.12836186106970807,0.0,0.0,0.06418093053485403,0.31596765801774296,0.14003112116695413,0.270235496988859,8.0
31,0.013277941121386876,0.29875367523120466,0.3098186261656938,0.0,0.0,0.20138210700770093,0.2373078838715952,0.18257169041906954,0.31481570078126947,0.0,0.26905301745968163,0.0,0.0,0.11618198481213517,0.0,0.46472793924854067,0.29045496203033794,0.2859864241529481,0.0,0.34243111313050356,8.0
32,0.026061040249181478,0.3746274535819837,0.30404546957378387,0.0,0.0,0.10303763135556009,0.4463646255444912,0.27689855264755314,0.1618306531602398,0.0,0.26403948673512834,0.0,0.0,0.0,0.4560682043606758,0.0,0.0,0.2894278989211981,0.09674174031893115,0.28804307643832155,4.0
33,0.11371083374114602,0.3632429411175498,0.29480586525482305,0.0,0.0,0.3979879180940111,0.44220879788223455,0.0315863427058739,0.014264799931684974,0.0,0.2560156198265571,0.0,0.0,0.11055219947055864,0.44220879788223455,0.0,0.22110439894111727,0.204096368253339,0.12060239942242751,0.1861931780556777,8.0
34,0.13016042247822138,0.3904812674346641,0.3037076524491832,0.11389036966844371,0.0,0.288522269826724,0.30047671997631953,0.19524063371733205,0.08817318942073059,0.0,0.26374611923218566,0.0,0.0,0.22778073933688742,0.45556147867377483,0.0,0.056945184834221854,0.29786712067131427,0.12424403963830212,0.26374611923218544,2.0
35,0.24585058811109792,0.18780253258486648,0.31869520681068253,0.3585321076620179,0.0,0.30630150432360037,0.4577005629727887,0.18780253258486648,0.0771036790671006,0.0,0.2767616269671719,0.0,0.0,0.0,0.4780428102160238,0.0,0.0,0.0827381786912348,0.08691687458473152,0.10064059162442605,1.0
36,0.011458896681164189,0.4010613838407466,0.26737425589383107,0.4010613838407466,0.0,0.17379326633099018,0.2047973023867642,0.1575598293660076,0.27168674389211867,0.0,0.23219343274990611,0.0,0.0,0.10026534596018664,0.0,0.4010613838407466,0.25066336490046665,0.24680700544045947,0.0,0.2955189144089711,8.0
37,0.2171178855170363,0.32853364255867334,0.26663599975776386,0.39995399963664585,0.0,0.2103461775866804,0.38293468050317153,0.14284071415594496,0.11611567731386487,0.0,0.23155231557911093,0.0,0.0,0.39995399963664585,0.39995399963664585,0.0,0.0,0.0692228076294194,0.060599090854037196,0.08420084202876754,4.0
38,0.43020385158987073,0.4757061820464917,0.43434042708592724,0.14478014236197573,0.0,0.1415628058650429,0.45590342701217884,0.1240972648816935,0.0,0.119057093717287,0.33528032968036514,0.0,0.0,0.0,0.0,0.0,0.0,0.022273868055688494,0.0701964326603518,0.060960059941884456,8.0
39,0.519757244549251,0.4528188115391202,0.4134432627096315,0.0,0.0,0.0,0.05864443442689808,0.17718996973269918,0.17782505922994904,0.113328970101748,0.31914918524954033,0.0,0.0,0.0,0.0,0.0,0.0,0.28622995110666793,0.15034300462168404,0.26112206065871457,4.0
40,0.025477338972184835,0.3662367477251569,0.33439007400992593,0.11146335800330863,0.0,0.10072984945484187,0.43636718877891034,0.2706967265794638,0.15820605652082517,0.09165969340370479,0.25812567116555707,0.0,0.0,0.0,0.4458534320132345,0.0,0.0,0.28294544723916804,0.09457497042704967,0.28159164127151654,2.0
41,0.05003391376348191,0.2970763629706738,0.32834755907285,0.10944918635761668,0.0,0.1897119230198689,0.13972236556291492,0.18762717661305714,0.22595961054475697,0.09000337908827676,0.2534612736702704,0.0,0.0,0.10944918635761668,0.4377967454304667,0.0,0.0,0.4209584090677565,0.053066272173389856,0.4377967454304667,4.0
42,0.1625327862544595,0.359447508062747,0.3281912030138125,0.21879413534254166,0.0,0.05996580005684474,0.06517272116586346,0.2031659828180744,0.09881025467082523,0.089960520314805,0.2533405777650484,0.0,0.0,0.21879413534254166,0.4375882706850833,0.0,0.0,0.3281912030138125,0.4375882706850833,0.13818576969002624,4.0
43,0.519757244549251,0.4528188115391202,0.4134432627096315,0.0,0.0,0.0,0.05864443442689808,0.17718996973269918,0.17782505922994904,0.113328970101748,0.31914918524954033,0.0,0.0,0.0,0.0,0.0,0.0,0.28622995110666793,0.15034300462168404,0.26112206065871457,8.0
44,0.025477338972184835,0.3662367477251569,0.33439007400992593,0.11146335800330863,0.0,0.10072984945484187,0.43636718877891034,0.2706967265794638,0.15820605652082517,0.09165969340370479,0.25812567116555707,0.0,0.0,0.0,0.4458534320132345,0.0,0.0,0.28294544723916804,0.09457497042704967,0.28159164127151654,2.0
45,0.18396979114730241,0.37779510682035317,0.34494335840119206,0.34494335840119206,0.0,0.29469235063410476,0.2544263069058437,0.1806846163053863,0.1928715552350751,0.09455245514183235,0.26627206613425375,0.0,0.0,0.11498111946706402,0.4599244778682561,0.0,0.05749055973353201,0.15035992545692983,0.11149684311957712,0.14523930880050184,3.0
46,0.21535237424666856,0.3116942258833361,0.29752630652500267,0.39670174203333686,0.0,0.2086357309953105,0.3798208168404289,0.1416791935833346,0.11517147349354935,0.08155496276725285,0.22966942959824785,0.0,0.0,0.39670174203333686,0.39670174203333686,0.0,0.0,0.06865991689038516,0.06010632455050553,0.0835161562175446,3.0
47,0.1837221083952571,0.22965263549407142,0.3444789532411071,0.0,0.45930527098814283,0.2942955995590692,0.2540837669296109,0.18044135645962753,0.19261188783373728,0.09442515700143593,0.26591357794050396,0.0,0.0,0.11482631774703571,0.45930527098814283,0.0,0.057413158873517854,0.1501574924384313,0.1113467323607618,0.14504376978572925,4.0
48,0.2091471141620054,0.0,0.28895324982908643,0.0,0.3852709997721152,0.2026240072875569,0.36887648914351456,0.1375967856328983,0.11185287090158179,0.07920500142163907,0.22305163144701426,0.3852709997721152,0.0,0.3852709997721152,0.3852709997721152,0.0,0.0,0.06668151919132757,0.058374393904865894,0.08110968416255057,8.0
49,0.38538596436649797,0.0,0.3612993415935919,0.0,0.48173245545812254,0.1909087879037745,0.2152421609493739,0.13763784441660643,0.015539756627681358,0.09903579517269409,0.2788977373704922,0.48173245545812254,0.0,0.12043311386453064,0.0,0.0,0.12043311386453064,0.12043311386453064,0.08758771917420402,0.12677169880476905,32.0
50,0.3856437699393512,0.4106391994724573,0.3749314429965915,0.12497714766553049,0.49990859066212195,0.1981119229661002,0.22336341284903322,0.14283102590346342,0.016126083569745854,0.1027724917201223,0.28942076301491293,0.0,0.0,0.12497714766553049,0.0,0.0,0.12497714766553049,0.12497714766553049,0.09089247102947663,0.13155489227950573,0.0
51,0.45189827056378823,0.393699250869967,0.3594645334030134,0.1198215111343378,0.4792860445373512,0.0,0.050987877078441615,0.15405622860129142,0.1546084014636617,0.09853285573377389,0.2774813942058351,0.0,0.0,0.0,0.0,0.0,0.0,0.24886006158670154,0.13071437578291384,0.22703023162295577,0.0
52,0.11434005288418715,0.0,0.3001426388209913,0.10004754627366376,0.40019018509465504,0.25345378389328155,0.26395522846668734,0.17151007932628073,0.07745616485702998,0.0822721258493287,0.2316890545284847,0.40019018509465504,0.0,0.20009509254732752,0.40019018509465504,0.0,0.05002377313683188,0.26166281333112057,0.10914277775308764,0.2316890545284845,2.0
53,0.3708570836874344,0.0,0.27814281276557584,0.0927142709218586,0.3708570836874344,0.0,0.06312460998935056,0.22516322938165662,0.2751520298326126,0.07624175154128522,0.21470673266114643,0.3708570836874344,0.0,0.0927142709218586,0.3708570836874344,0.0,0.0,0.2995384137475432,0.16857140167610674,0.23422552653943227,2.0
54,0.3892588928175767,0.3243824106813139,0.3784461457948663,0.2522974305299108,0.5045948610598217,0.19996907456815158,0.22545727834587778,0.14416996030280618,0.01627725358257488,0.10373590722176021,0.2921338669293707,0.0,0.0,0.1261487152649554,0.0,0.0,0.1261487152649554,0.1261487152649554,0.09174452019269477,0.13278812133153198,0.0
55,0.022915784219681715,0.3294143981579246,0.3007696678833225,0.200513111922215,0.40102622384443,0.09060222094263047,0.3924937509966761,0.24348020733411818,0.14229962781576547,0.08244400084226519,0.2321730769625649,0.0,0.0,0.0,0.40102622384443,0.0,0.0,0.2544974112858882,0.08506616869427294,0.2532797203227979,0.0
56,0.1379659728495453,0.0,0.30180056560838037,0.20120037707225355,0.4024007541445071,0.3740836640380418,0.10274061807944862,0.15808601055677066,0.05192267795412995,0.0827265803108369,0.23296885766260958,0.4024007541445071,0.0,0.30180056560838037,0.4024007541445071,0.0,0.0,0.10833866457736728,0.07316377348081941,0.12707392236142326,3.0
57,0.3568167110180674,0.3205775138052949,0.2927012082570084,0.3902682776760112,0.3902682776760112,0.18790694851067205,0.16607160752170688,0.18119598606386234,0.2517859855974266,0.08023235464499749,0.2259447923387435,0.0,0.0,0.1951341388380056,0.0,0.0,0.0487835347095014,0.22515477558231414,0.023652622889455202,0.26702566367306024,3.0
58,0.02164742347823798,0.3111817124996709,0.28412243315187347,0.3788299108691646,0.3788299108691646,0.085587498381552,0.37076969999960785,0.23000387445627848,0.13442351676002615,0.07788082582571602,0.21932257997688495,0.0,0.0,0.0,0.3788299108691646,0.0,0.0,0.24041128959004676,0.08035785988133788,0.23926099633841974,0.0
59,0.19939990893735693,0.301723546418369,0.27548671629503263,0.3673156217267102,0.3673156217267102,0.1931808084636772,0.35168516973833946,0.1311841506166822,0.1066400192109803,0.07551368869772897,0.21265641257862183,0.0,0.0,0.3673156217267102,0.3673156217267102,0.0,0.0,0.06357385760654592,0.05565388207980452,0.07732960457404424,1.0
60,0.02283976625845929,0.32832163996535224,0.3330799246025313,0.0999239773807594,0.3996959095230376,0.09030166844779737,0.3911917412353133,0.24267251649612992,0.1418275807984972,0.10987495363856337,0.2524395218040238,0.0,0.0,0.0,0.3996959095230376,0.0,0.0,0.25365317335115845,0.08478398080791698,0.2524395218040237,3.0
61,0.36067165596703277,0.0,0.3005597133058607,0.1803358279835164,0.3606716559670328,0.0,0.06139092016460134,0.21897921969426992,0.2675950995884437,0.0991473280910259,0.22779262482128396,0.3606716559670328,0.0,0.0901679139917582,0.3606716559670328,0.0,0.0,0.29131172212721884,0.16394166180319691,0.22779262482128387,4.0
62,0.27941629693908787,0.38253421604756077,0.3880781901931776,0.3492703711738599,0.46569382823181316,0.1052123093412615,0.20807596580570376,0.13305537949480375,0.04506714466759484,0.12801754175516863,0.29412241783061893,0.0,0.31046255215454216,0.0,0.0,0.0,0.0,0.0,0.11289547351074249,0.0,3.0
63,0.021300303293654742,0.3061918598462869,0.31062942303246494,0.3727553076389579,0.3727553076389579,0.08421508802213494,0.3648243436466396,0.22631572249508158,0.13226801238801733,0.10246908004195697,0.23542440482460508,0.0,0.0,0.0,0.3727553076389579,0.0,0.0,0.2365562529247233,0.079069307680991,0.235424404824605,
64,0.3393420642430833,0.36133645729587577,0.3665732175465406,0.43988786105584876,0.43988786105584876,0.17432593012213266,0.19654564004623032,0.1256822460159568,0.01418993100180156,0.12092357511827977,0.2778239122457993,0.0,0.0,0.10997196526396219,0.0,0.0,0.10997196526396219,0.10997196526396219,0.07997961110106334,0.11575996343574964,0.0
65,0.36701738996847244,0.3908055541330957,0.3964694027437202,0.23788164164623216,0.4757632832924643,0.1885432270825692,0.2125750840242926,0.1359323666549898,0.015347202686853674,0.1307855983741991,0.30048207365839863,0.0,0.0,0.11894082082311608,0.0,0.0,0.11894082082311608,0.11894082082311608,0.08650241514408434,0.1252008640243327,1.0
66,0.3718776544133768,0.3341088301370182,0.3389509870955257,0.2033705922573154,0.4067411845146308,0.19583834809963704,0.17308135511260886,0.1888441213817929,0.2624136674287941,0.11181167414189797,0.25688916916713533,0.0,0.0,0.2033705922573154,0.0,0.0,0.05084264806432885,0.23465837568151776,0.024650980879674576,0.27829659993106315,3.0
67,0.16389574916297034,0.3365716277453855,0.34144947742285486,0.3073045296805694,0.4097393729074259,0.2625367093073506,0.22666433394878877,0.16096903935648874,0.17182618863859794,0.11263586524020354,0.2587827618362691,0.0,0.0,0.10243484322685648,0.4097393729074259,0.0,0.05121742161342824,0.13395325652742768,0.0993307570684668,0.12939138091813443,3.0
68,0.022505188538355942,0.32351208523886665,0.32820066618435745,0.19692039971061448,0.39384079942122896,0.08897884727664802,0.3854612079441815,0.23911762822003185,0.13974996108495222,0.10826540514017469,0.24874155752919733,0.0,0.0,0.0,0.39384079942122896,0.0,0.0,0.24993743040193375,0.08354198775601819,0.24874155752919722,
69,0.36701738996847244,0.3908055541330957,0.3964694027437202,0.23788164164623216,0.4757632832924643,0.1885432270825692,0.2125750840242926,0.1359323666549898,0.015347202686853674,0.1307855983741991,0.30048207365839863,0.0,0.0,0.11894082082311608,0.0,0.0,0.11894082082311608,0.11894082082311608,0.08650241514408434,0.1252008640243327,2.0
70,0.20534311699196955,0.25667889623996193,0.3152196971367954,0.28369772742311583,0.37826363656415446,0.19893865330411087,0.36216731160397764,0.13509415591576945,0.10981847513152866,0.10398329965457236,0.23890334940893973,0.0,0.0,0.37826363656415446,0.37826363656415446,0.0,0.0,0.06546870632841129,0.05731267220669002,0.07963444980297989,2.0
71,0.1783216673500673,0.22290208418758414,0.3715034736459735,0.11145104209379207,0.4458041683751683,0.28564489307001517,0.24661507186711434,0.17513735186167326,0.18695013512507055,0.12254994650946424,0.2815605273948432,0.0,0.0,0.11145104209379207,0.4458041683751683,0.0,0.055725521046896036,0.14574367043034345,0.1080737377879195,0.1407802636974215,5.0
72,0.36142583981827886,0.4685149775422134,0.39042914795184447,0.11712874438555335,0.4685149775422134,0.18567075035932162,0.20933647932737195,0.1338614221549181,0.015113386372329451,0.12879306545281563,0.29590419634245063,0.0,0.0,0.11712874438555335,0.0,0.0,0.11712874438555335,0.11712874438555335,0.08518454137131146,0.1232934151426877,8.0
73,0.1118706226768862,0.36357952369988017,0.3262893161409181,0.19577358968455086,0.3915471793691017,0.24797988026709775,0.258254522562599,0.1678059340153293,0.07578332503918096,0.1076348973193849,0.2472929553910117,0.0,0.0,0.19577358968455086,0.3915471793691017,0.0,0.048943397421137715,0.25601161727979727,0.10678559437339129,0.22668520910842732,3.0
74,0.09387591138502989,0.2998813835910677,0.3042274905996339,0.3650729887195607,0.3650729887195607,0.3285656898476046,0.3650729887195607,0.026076642051397193,0.011776548023211625,0.10035723847692145,0.23057241392814368,0.0,0.0,0.09126824717989017,0.3650729887195607,0.0,0.18253649435978034,0.16849522556287413,0.0995653605598801,0.1537149426187624,16.0
75,0.19233846573982769,0.35430770004705103,0.2952564167058758,0.35430770004705103,0.35430770004705103,0.18633960520993054,0.33923077664079354,0.12653846430251822,0.10286352582011155,0.09739789972559611,0.22377328424024281,0.0,0.0,0.35430770004705103,0.35430770004705103,0.0,0.0,0.061322486546604923,0.05368298485561374,0.07459109474674758,8.0
76,0.021345008997231407,0.30683450433520143,0.3424095193305871,0.2801532430886622,0.3735376574515496,0.08439184112794268,0.36559004771853787,0.22679072059558367,0.13254562038603374,0.21688321970401422,0.2359185204957156,0.0,0.0,0.0,0.3735376574515496,0.0,0.0,0.2370527441519449,0.07923526067154076,0.23591852049571552,2.0
77,0.02206351361699694,0.1792660481381001,0.3539355309393259,0.2895836162230848,0.3861114882974464,0.0872325955042379,0.37789635024856455,0.23442483218059246,0.1370073022990939,0.22418383013370155,0.2438598873457557,0.0,0.0,0.0,0.3861114882974464,0.0,0.0,0.24503229065030252,0.08190243691157947,0.24385988734575562,8.0
78,0.18595204586805933,0.30507757525228485,0.3728725919750148,0.30507757525228485,0.40677010033637984,0.0918999115574784,0.14712961075996717,0.23244005733507417,0.17058100981848184,0.23617862156701544,0.25690743179139786,0.0,0.13559003344545992,0.20338505016818992,0.0,0.40677010033637984,0.0,0.05475751350682034,0.08628456673801989,0.06422685794784946,1.0
79,0.15856302332551886,0.3256204943291905,0.3633735951209807,0.29730566873534786,0.39640755831379715,0.2539944725492107,0.2192892875778452,0.1557315407661346,0.16623542767997943,0.23016192838135616,0.2503626684087141,0.0,0.0,0.09910188957844929,0.39640755831379715,0.0,0.049550944789224644,0.12959477867951058,0.09609880201546589,0.12518133420435695,3.0
80,0.15086346537985595,0.14506102440370763,0.3723232959695163,0.0,0.40617086833038146,0.05566045232675597,0.06049353358112064,0.18857933172481997,0.09171600252621513,0.235830695824542,0.25652896947181997,0.0,0.0,0.20308543416519073,0.40617086833038146,0.0,0.0,0.3046281512477861,0.40617086833038146,0.12826448473590987,1.0
81,0.0692592801002444,0.3809260405513442,0.4444137139765682,0.0,0.4848149607017108,0.12748837855489434,0.2475650863157672,0.2077778403007332,0.09383515368420206,0.28149298347864865,0.30619892254844905,0.0,0.0,0.2424074803508554,0.0,0.0,0.1212037401754277,0.1212037401754277,0.058765449782025504,0.1530994612742244,
82,0.1725075721502786,0.21563446518784826,0.3953298528443885,0.0,0.4312689303756965,0.27633157390739066,0.23857430190995974,0.1694270797904522,0.1808547127381953,0.25040311816572214,0.27238037707938734,0.0,0.0,0.10781723259392413,0.4312689303756965,0.0,0.053908616296962066,0.14099176569974692,0.10455004372744149,0.13619018853969359,8.0
83,0.14058879356031126,0.08110891936171803,0.34696593282512717,0.3785082903546842,0.3785082903546842,0.05186965460416042,0.05637357515920828,0.17573599195038908,0.08546961395105768,0.2197692657197051,0.2390578675924322,0.0,0.0,0.1892541451773421,0.3785082903546842,0.0,0.0,0.2838812177660131,0.3785082903546842,0.11952893379621601,8.0
84,0.35118279309599604,0.3739446407966625,0.4173005411788842,0.22761847700666413,0.45523695401332825,0.18040871881268936,0.2034037454102105,0.13006770114666522,0.014685063032687995,0.2643194182569539,0.28751807621894426,0.0,0.0,0.11380923850333206,0.0,0.0,0.11380923850333206,0.11380923850333206,0.08277035527515052,0.11979919842456004,5.0
85,0.19095439290704816,0.3132845508631259,0.3829033399438205,0.20885636724208392,0.41771273448416785,0.09437213630938607,0.1510875848134224,0.23869299113381018,0.1751698563965865,0.24253212750857686,0.26381856914789553,0.0,0.13923757816138926,0.20885636724208392,0.0,0.41771273448416785,0.0,0.05623056041133027,0.08860573155724764,0.06595464228697388,32.0
